DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	11q13.1	11	65547359		LTBP3			ENSG00000168056			rs58621819-A	rs58621819	0	58621819	intron_variant	0	0.7998	6E-6	5.221848749616356		0.0173	[0.0099-0.0247] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	11q23.2	11	113395689		ANKK1			ENSG00000170209			rs35023999-A	rs35023999	0	35023999	intron_variant	0	0.52	1E-6	6.0		0.0163	[0.0098-0.0228] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	12q13.13	12	51998049		ACVR1B - TAMALIN	ENSG00000135503	ENSG00000161835		971	8897	rs2359997-T	rs2359997	0	2359997	intergenic_variant	1	0.2407	3E-7	6.522878745280337		0.0192	[0.012-0.026] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	15q13.1	15	29564034		ENTREP2			ENSG00000104059			rs779-A	rs779	0	779	intron_variant	0	0.886	7E-7	6.154901959985743		0.0241	[0.015-0.034] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	15q22.31	15	63510098		USP3			ENSG00000140455			rs74927570-T	rs74927570	0	74927570	intron_variant	0	0.8257	8E-7	6.096910013008056		0.0209	[0.013-0.029] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	18q21.2	18	55086855		CCDC68 - LINC01929	ENSG00000166510	ENSG00000267013		127394	19049	rs55943003-A	rs55943003	0	55943003	intergenic_variant	1	0.2367	4E-11	10.397940008672037		0.0246	[0.017-0.032] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	17q25.3	17	81110774		BAIAP2, AATK			ENSG00000175866, ENSG00000181409			rs56084168-T	rs56084168	0	56084168	3_prime_UTR_variant	0	0.1551	1E-8	8.0		0.0241	[0.016-0.032] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	12q21.31	12	84071243		RPL6P25 - SLC6A15	ENSG00000213270	ENSG00000072041		919053	788248	rs56314503-T	rs56314503	0	56314503	intron_variant	1	0.7646	1E-12	12.0		0.0252	[0.018-0.032] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	7q11.22	7	68947437		RNA5SP231 - RNU6-832P	ENSG00000222428	ENSG00000200189		223389	177833	rs56939505-C	rs56939505	0	56939505	intergenic_variant	1	0.5888	1E-9	9.0		0.019	[0.013-0.025] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	11q24.2	11	127152665		KIRREL3-AS3 - LINC02712	ENSG00000218109	ENSG00000273409		146607	118364	rs57344483-A	rs57344483	0	57344483	intron_variant	1	0.8753	1E-10	10.0		0.0332	[0.023-0.043] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	9q33.3	9	123787170		DENND1A			ENSG00000119522			rs5900587-?	rs5900587	0	5900587	intron_variant	0	0.6813	7E-11	10.154901959985743		0.023	[0.016-0.03] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	9q21.31	9	80132451		LINC01507 - NPAP1P4	ENSG00000230945	ENSG00000236521		97896	224578	rs60172152-T	rs60172152	0	60172152	intergenic_variant	1	0.7388	4E-10	9.397940008672037		0.0221	[0.015-0.029] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	20q12	20	41544068		CHD6			ENSG00000124177			rs6102456-T	rs6102456	0	6102456	intron_variant	0	0.6762	1E-9	9.0		0.0215	[0.015-0.028] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	14q21.1	14	41605523		LRFN5-DT - LRFN5	ENSG00000258636	ENSG00000165379		535	1353	rs61990288-A	rs61990288	0	61990288	non_coding_transcript_exon_variant	1	0.4745	6E-18	17.221848749616356		0.027	[0.021-0.033] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	2p16.3	2	51327611		NRXN1 - KNOP1P3	ENSG00000179915	ENSG00000224344		102036	183447	rs62142905-A	rs62142905	0	62142905	intron_variant	1	0.611	1E-9	9.0		0.0196	[0.013-0.026] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	9p13.2	9	37005564		PAX5			ENSG00000196092			rs6476606-A	rs6476606	0	6476606	intron_variant	0	0.3598	7E-14	13.154901959985743		0.0234	[0.017-0.029] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	14q32.32	14	102864272		TRAF3			ENSG00000131323			rs6575932-T	rs6575932	0	6575932	intron_variant	0	0.7094	5E-9	8.301029995663981		0.0207	[0.014-0.028] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
